0.000000,0.000000,0.764222,0.071895,-0.143260,-0.982353,-0.096382,-1.830572,-0.028399,0.008752,1.996645,-0.027998,0.219712,-0.206923,-0.045204,-0.395398,0.491099,-0.452001,-0.247474,0.115988,-0.246747,0.303510,0.860925,0.256208,0.760947,0.239983,-0.278277,-0.050927,0.404128,-0.678529,-1.155888,0.357164,-0.207541,-0.383497,-0.258354,-0.253633
-0.024310,0.027666,0.767364,0.097372,-0.129497,-0.983513,-0.080320,-1.697473,-0.071754,0.213825,1.680643,0.066735,0.132831,-0.170985,0.055566,-0.387520,0.370165,-0.302856,-0.242186,0.156108,-0.266871,0.276967,0.958950,0.258882,0.778112,0.134688,0.163474,-0.069027,0.527391,-0.686383,-1.422183,0.514745,-0.238725,-0.656577,-0.347142,-0.113715
-0.050137,0.054434,0.766664,0.123398,-0.104529,-0.984360,-0.069864,-1.530225,-0.166444,0.314240,1.315103,0.228494,-0.042033,-0.176598,0.155882,-0.319907,0.343356,-0.170185,-0.128563,0.185932,-0.268657,0.233986,0.950983,0.155780,0.910010,-0.008046,0.537322,-0.048402,0.722609,-0.661966,-1.508778,0.563274,-0.207820,-0.789635,-0.392441,-0.092146
-0.076738,0.079502,0.764483,0.142706,-0.072255,-0.984339,-0.074100,-1.294948,-0.158129,0.400631,0.949276,0.379525,-0.148584,-0.200228,0.262710,-0.187798,0.406666,-0.052698,0.050025,0.202576,-0.258315,0.178949,0.826465,-0.071514,1.061289,-0.164406,0.524413,-0.088800,0.850099,-0.582382,-1.310946,0.422951,-0.020835,-0.563646,-0.234925,-0.204618
-0.105097,0.101402,0.755633,0.148897,-0.035505,-0.983441,-0.097023,-1.014082,-0.064910,0.547197,0.668510,0.335248,-0.102561,-0.202780,0.375517,-0.170936,0.528919,-0.002503,0.238214,0.232328,-0.232831,0.114211,0.661023,-0.298983,1.165494,-0.376893,0.074790,-0.191184,0.938078,-0.565493,-0.911709,0.115247,0.129447,-0.220930,-0.070316,-0.447433
-0.133654,0.119204,0.741837,0.135918,-0.014170,-0.979723,-0.146519,-0.814794,-0.130112,0.380658,0.458562,0.096686,0.205694,-0.204547,0.330585,-0.319185,0.760880,0.053658,0.247367,0.298029,-0.198097,0.049779,0.534151,-0.475365,1.138905,-0.670497,-0.563567,-0.375844,0.957289,-0.598506,-0.478251,-0.215829,0.186649,0.164870,-0.114908,-0.685225
-0.159823,0.134041,0.737014,0.116504,-0.013871,-0.980163,-0.159731,-0.701224,-0.138807,0.354080,0.412144,-0.054356,0.245944,-0.229869,0.080675,-0.356929,1.069970,0.069042,0.247642,0.333920,-0.150138,-0.001481,0.501552,-0.496296,1.033549,-0.936211,-0.868288,-0.371039,0.667987,-0.464804,-0.509648,-0.177408,0.240765,0.060785,-0.060701,-0.658991
-0.183306,0.149976,0.738154,0.113828,-0.016321,-0.986986,-0.112406,-0.653100,-0.203963,0.274465,0.402761,-0.095770,0.247643,-0.313209,-0.143543,-0.254075,1.367211,0.069671,0.245624,0.328829,-0.126272,-0.018019,0.553553,-0.394959,1.036899,-1.001361,-0.718777,-0.216328,0.321340,-0.207358,-0.789023,0.004084,0.242247,-0.344465,-0.049368,-0.413822
-0.204157,0.167457,0.742168,0.123567,-0.000077,-0.991594,-0.038375,-0.639707,-0.258167,0.139476,0.433607,-0.121320,0.247723,-0.449983,-0.170143,-0.065106,1.578819,0.053711,0.198530,0.284806,-0.100816,-0.017227,0.528334,-0.175632,1.117886,-1.005471,-0.298447,-0.157750,0.064047,0.053264,-0.912247,0.083058,0.211494,-0.723675,-0.094783,-0.262296
-0.222958,0.186024,0.749076,0.128979,0.019490,-0.991098,0.026622,-0.620987,-0.285788,0.016721,0.466961,-0.130401,0.247693,-0.586013,-0.131042,0.096615,1.777800,-0.001104,0.157767,0.224605,-0.057176,-0.002005,0.480711,0.107294,1.297290,-1.013268,0.339678,-0.261712,0.115010,0.275777,-0.709615,-0.043215,0.225109,-0.667459,-0.113503,-0.356113
